,job298_scenario1_554,job299_scenario4_556,job301_scenario2_559,
in27,0.019257224165464826,0.11112837571345441,0.31958008883742545,
B14,0.1728818495670859,0.12937013325613822,0.23113749611519385,
B11,0.06570352874493973,0.2697718036152339,0.07956184803394667,
cn12,0.009361012854398942,0.019257224165464826,0.029753562811755063,
B54,0.2697718036152339,0.5097900444187127,0.1728818495670859,
B51,0.06570352874493973,0.3897809240169733,0.07956184803394667,
os4,0.06570352874493973,0.2697718036152339,0.1728818495670859,
in4,0.1995709684356861,0.2697718036152339,0.040927540533906626,
B33,0.0,0.040927540533906626,0.31958008883742545,
sh10,0.3897809240169733,0.14976268321349445,0.5097900444187127,
in22,0.09462669877608498,0.1728818495670859,0.14976268321349445,
