,job551_scenario3_1112,job552_scenario0_1113,job554_scenario1_1116,
in27,0.42731826968780184,0.13534095124745904,0.3255509068287462,
B14,0.34594345678610244,0.23710831410651462,0.3690626231396939,
B11,0.5157608624100334,0.196180773572608,0.22593433638436305,
cn12,0.24905350273795457,0.0,0.196180773572608,
B54,0.3957517420082941,0.290807472348693,0.5859616975895813,
B51,0.4659525771878419,0.34594345678610244,0.27574262160655466,
os4,0.4659525771878419,0.17079835194695359,0.3690626231396939,
in4,0.7059708179913207,0.17885266755840679,0.22593433638436305,
B33,0.4659525771878419,0.290807472348693,0.24905350273795457,
sh10,0.42731826968780184,0.3690626231396939,0.42731826968780184,
in22,0.39575174200829405,0.15573350120481533,0.15573350120481533,
