,job12_scenario4_29,job13_scenario4_30,
in27,0.14312828675533085,0.12000912040173939,
B14,0.2898265260256704,0.2898265260256704,
B11,0.2400182408034788,0.2898265260256704,
cn12,0.03594996593318467,0.08137481290169934,
B54,0.2013839333034388,0.2400182408034788,
B51,0.14312828675533085,0.2898265260256704,
os4,0.2013839333034388,0.12000912040173939,
in4,0.2013839333034388,0.2013839333034388,
B33,0.049808285222191606,0.14312828675533085,
sh10,0.0,0.2013839333034388,
in22,0.14312828675533085,0.2898265260256704,
