,job136_scenario1_255,job138_scenario2_257,job139_scenario3_258,
in27,0.3435256842678488,0.31460251423670355,0.4484699539274499,
B14,0.0,0.20845171312397115,0.20845171312397115,
B11,0.4484699539274499,0.4484699539274499,0.5684790743291892,
cn12,0.26815620965722864,0.3017717146571104,0.28982652602567044,
B54,0.7586890299104765,0.6386799095087371,0.5684790743291892,
B51,0.39866166870525827,0.31460251423670355,0.39866166870525827,
os4,0.28982652602567044,0.5684790743291892,0.4484699539274499,
in4,0.3435256842678488,0.3284608335257105,0.4484699539274499,
B33,0.3017717146571104,0.48003648160695767,0.4217808350588497,
sh10,0.4217808350588497,0.4217808350588497,0.39866166870525827,
in22,0.5684790743291892,0.7586890299104765,0.4217808350588497,
