,job921_scenario0_2119,job922_scenario1_2120,job923_scenario2_2121,
in27,0.10110273032362516,0.2689414108346241,0.25387656009248577,
B14,0.20406827487029416,0.3738856804942252,0.2854430877719935,
B11,0.12679965987021413,0.21524225259244573,0.25387656009248577,
cn12,0.0,0.1569866060443379,0.21524225259244573,
B54,0.49389480089596455,0.6841047564772518,0.40545220817373295,
B51,0.19357193622400393,0.32407739527203355,0.21524225259244573,
os4,0.14123606504807795,0.24001824080347883,0.347196561625625,
in4,0.1569866060443379,0.1489322904328847,0.1489322904328847,
B33,0.20406827487029416,0.2689414108346241,0.3036848453146773,
sh10,0.3738856804942252,0.32407739527203355,0.5640956360755124,
in22,0.24001824080347883,0.3036848453146773,0.49389480089596455,
