,job939_scenario0_2199,job940_scenario1_2202,
in27,0.1509472025169727,0.2137794123391889,
B14,0.18402584952743384,0.29515422524088825,
B11,0.1509472025169727,0.29515422524088825,
cn12,0.0,0.23689857869278041,
B54,0.22495339006134046,0.38359681796311995,
B51,0.29515422524088825,0.3337885327409283,
os4,0.24972937827237357,0.18402584952743384,
in4,0.19338686238183278,0.2137794123391889,
B33,0.2137794123391889,0.22495339006134046,
sh10,0.45379765314266773,0.38359681796311995,
in22,0.23689857869278041,0.35690769909451975,
