,job284_scenario0_523,job286_scenario3_528,
in27,0.2243469566467191,0.47822351673920493,
B14,0.28801356115791776,0.47822351673920493,
B11,0.2532701266778644,0.5982326371409443,
cn12,0.10769981688769648,0.38978092401697323,
B54,0.31958008883742545,0.5097900444187127,
B51,0.3732792470796038,0.5484243519187527,
os4,0.24557390129305767,0.47822351673920493,
in4,0.2532701266778644,0.5484243519187527,
B33,0.0,0.31958008883742545,
sh10,0.5484243519187527,0.5097900444187127,
in22,0.3582143963374655,0.38978092401697323,
