RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644425538,186,job79_scenario1_165,notAssignedYet,165,notAssignedYet,long_waiting_time,
1644425538,202,job92_scenario0_181,notAssignedYet,181,notAssignedYet,long_waiting_time,
1644425539,210,job95_scenario3_189,notAssignedYet,189,notAssignedYet,long_waiting_time,
1644425539,213,job97_scenario3_192,notAssignedYet,192,notAssignedYet,long_waiting_time,
1644425539,214,job98_scenario0_193,notAssignedYet,193,notAssignedYet,long_waiting_time,
1644425542,289,job126_scenario0_268,notAssignedYet,268,notAssignedYet,long_waiting_time,
1644425542,302,job135_scenario1_281,notAssignedYet,281,notAssignedYet,long_waiting_time,
1644425542,305,job137_scenario1_284,notAssignedYet,284,notAssignedYet,long_waiting_time,
1644425542,310,job140_scenario2_289,notAssignedYet,289,notAssignedYet,long_waiting_time,
1644425544,355,job160_scenario0_334,notAssignedYet,334,notAssignedYet,long_waiting_time,
1644425545,366,job166_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644425545,385,job177_scenario0_364,notAssignedYet,364,notAssignedYet,long_waiting_time,
1644425545,389,job181_scenario1_368,notAssignedYet,368,notAssignedYet,long_waiting_time,
1644425546,412,job192_scenario1_391,notAssignedYet,391,notAssignedYet,long_waiting_time,
1644425546,413,job193_scenario0_392,notAssignedYet,392,notAssignedYet,long_waiting_time,
1644425547,416,job196_scenario0_395,notAssignedYet,395,notAssignedYet,long_waiting_time,
1644425548,444,job212_scenario3_423,notAssignedYet,423,notAssignedYet,long_waiting_time,
1644425548,455,job218_scenario0_434,notAssignedYet,434,notAssignedYet,long_waiting_time,
1644425548,456,job219_scenario1_435,notAssignedYet,435,notAssignedYet,long_waiting_time,
1644425548,459,job220_scenario0_438,notAssignedYet,438,notAssignedYet,long_waiting_time,
1644425548,461,job222_scenario0_440,notAssignedYet,440,notAssignedYet,long_waiting_time,
1644425549,472,job229_scenario0_451,notAssignedYet,451,notAssignedYet,long_waiting_time,
1644425549,481,job235_scenario0_460,notAssignedYet,460,notAssignedYet,long_waiting_time,
1644425549,482,job236_scenario3_461,notAssignedYet,461,notAssignedYet,long_waiting_time,
1644425550,491,job242_scenario1_470,notAssignedYet,470,notAssignedYet,long_waiting_time,
1644425550,493,job243_scenario0_472,notAssignedYet,472,notAssignedYet,long_waiting_time,
1644425550,500,job245_scenario0_479,notAssignedYet,479,notAssignedYet,long_waiting_time,
1644425550,506,job251_scenario0_485,notAssignedYet,485,notAssignedYet,long_waiting_time,
1644425550,510,job254_scenario1_489,notAssignedYet,489,notAssignedYet,long_waiting_time,
1644425551,517,job259_scenario0_496,notAssignedYet,496,notAssignedYet,long_waiting_time,
1644425551,530,job267_scenario0_509,notAssignedYet,509,notAssignedYet,long_waiting_time,
1644425551,533,job269_scenario3_512,notAssignedYet,512,notAssignedYet,long_waiting_time,
1644425552,541,job275_scenario0_520,notAssignedYet,520,notAssignedYet,long_waiting_time,
1644425552,554,job282_scenario1_533,notAssignedYet,533,notAssignedYet,long_waiting_time,
1644425554,600,job302_scenario3_579,notAssignedYet,579,notAssignedYet,long_waiting_time,
1644425554,608,job308_scenario2_587,notAssignedYet,587,notAssignedYet,long_waiting_time,
1644425555,613,job311_scenario0_592,notAssignedYet,592,notAssignedYet,long_waiting_time,
1644425555,624,job318_scenario4_603,notAssignedYet,603,notAssignedYet,long_waiting_time,
1644425556,639,job324_scenario2_618,notAssignedYet,618,notAssignedYet,long_waiting_time,
1644425556,644,job328_scenario4_623,notAssignedYet,623,notAssignedYet,long_waiting_time,
1644425556,649,job330_scenario0_628,notAssignedYet,628,notAssignedYet,long_waiting_time,
1644425557,665,job337_scenario2_644,notAssignedYet,644,notAssignedYet,long_waiting_time,
1644425557,674,job343_scenario3_653,notAssignedYet,653,notAssignedYet,long_waiting_time,
1644425559,719,job365_scenario3_698,notAssignedYet,698,notAssignedYet,long_waiting_time,
1644425560,729,job371_scenario3_708,notAssignedYet,708,notAssignedYet,long_waiting_time,
1644425560,732,job374_scenario1_711,notAssignedYet,711,notAssignedYet,long_waiting_time,
1644425560,733,job375_scenario2_712,notAssignedYet,712,notAssignedYet,long_waiting_time,
1644425569,877,job437_scenario3_856,notAssignedYet,856,notAssignedYet,long_waiting_time,
1644425571,898,job447_scenario2_877,notAssignedYet,877,notAssignedYet,long_waiting_time,
1644425571,902,job450_scenario0_881,notAssignedYet,881,notAssignedYet,long_waiting_time,
1644425571,905,job452_scenario0_884,notAssignedYet,884,notAssignedYet,long_waiting_time,
1644425574,929,job463_scenario0_908,notAssignedYet,908,notAssignedYet,long_waiting_time,
1644425577,973,job486_scenario1_952,notAssignedYet,952,notAssignedYet,long_waiting_time,
