RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644417478,0,1,job0_scenario1_0,in27,0,11,3,
1644417478,4,5,job1_scenario1_4,B14,4,8,2,
1644417478,7,8,job2_scenario2_7,B11,7,13,1,
1644417478,12,13,job4_scenario1_11,in27,11,13,1,
1644417478,13,14,job3_scenario1_9,B14,9,8,1,
1644417478,21,22,job8_scenario1_20,B11,20,8,1,
1644417478,22,23,job9_scenario1_22,B14,22,9,1,
1644417479,26,27,job10_scenario4_24,in27,24,5,1,
1644417479,30,31,job6_scenario1_18,B11,18,12,1,
1644417479,32,33,job7_scenario1_19,in27,19,11,2,
1644417479,32,33,job12_scenario1_31,B14,31,3,1,
1644417479,36,37,job14_scenario2_33,B14,33,6,1,
1644417480,43,44,job18_scenario3_40,B14,40,2,2,
1644417480,43,44,job13_scenario1_32,B11,32,7,1,
1644417480,44,45,job16_scenario1_35,in27,35,12,1,
1644417480,46,47,job19_scenario2_43,B14,43,2,1,
1644417480,49,50,job21_scenario1_49,B14,49,8,1,
1644417480,51,52,job15_scenario4_34,B11,34,3,1,
1644417480,55,56,job20_scenario3_47,B11,47,6,1,
1644417480,57,58,job23_scenario1_54,in27,54,12,1,
1644417480,58,59,job17_scenario2_37,B14,37,3,1,
1644417480,62,63,job26_scenario4_59,B11,59,2,2,
1644417480,62,63,job22_scenario1_52,B14,52,7,1,
1644417480,65,66,job24_scenario1_55,B11,55,10,1,
1644417480,70,71,job30_scenario4_66,in27,66,5,2,
1644417481,70,71,job29_scenario2_65,B14,65,1,1,
1644417481,72,73,job33_scenario4_69,B14,69,7,1,
1644417481,76,77,job34_scenario3_70,B11,70,3,2,
1644417481,76,77,job28_scenario1_61,in27,61,12,1,
1644417481,80,81,job36_scenario1_73,B14,73,6,2,
1644417481,80,81,job38_scenario1_78,B11,78,9,1,
1644417481,87,88,job40_scenario3_82,B14,82,5,1,
1644417482,89,90,job41_scenario1_86,in27,86,13,1,
1644417482,90,91,job43_scenario4_88,B11,88,3,1,
1644417482,93,94,job45_scenario1_91,B14,91,4,1,
1644417482,94,95,job46_scenario2_93,B11,93,10,1,
1644417483,98,99,job44_scenario1_89,B14,89,8,1,
1644417483,103,104,job37_scenario1_74,in27,74,13,1,
1644417483,105,106,job49_scenario4_96,B11,96,5,1,
1644417483,107,108,job55_scenario4_105,B14,105,4,1,
1644417483,111,112,job58_scenario3_111,B11,111,5,1,
1644417484,112,113,job52_scenario2_102,B14,102,5,1,
1644417484,117,118,job53_scenario1_103,B11,103,6,2,
1644417484,117,118,job57_scenario2_110,in27,110,14,1,
1644417484,118,119,job48_scenario2_95,B14,95,5,1,
1644417484,124,125,job63_scenario1_124,B14,124,8,2,
1644417484,124,125,job56_scenario1_108,B11,108,6,1,
1644417484,131,132,job60_scenario3_118,B11,118,5,1,
1644417485,132,133,job50_scenario1_99,in27,99,14,1,
1644417485,133,134,job64_scenario2_127,B14,127,3,1,
1644417485,137,138,job67_scenario4_135,B14,135,3,2,
1644417485,137,138,job66_scenario1_133,B11,133,10,1,
1644417486,141,142,job68_scenario3_138,B14,138,5,1,
1644417486,147,148,job69_scenario3_139,in27,139,9,2,
1644417486,147,148,job72_scenario3_144,B14,144,9,1,
1644417486,148,149,job70_scenario1_141,B11,141,6,1,
1644417486,155,156,job73_scenario1_146,B11,146,8,1,
1644417487,157,158,job81_scenario2_157,B14,157,3,2,
1644417487,157,158,job75_scenario4_148,in27,148,7,1,
1644417487,161,162,job83_scenario3_159,B14,159,4,1,
1644417487,164,165,job82_scenario1_158,B11,158,8,1,
1644417487,165,166,job87_scenario1_163,in27,163,12,1,
1644417487,166,167,job86_scenario1_162,B14,162,6,1,
