RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644423400,108,job40_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644423400,115,job43_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644423400,119,job47_scenario0_98,notAssignedYet,98,notAssignedYet,long_waiting_time,
1644423400,122,job49_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644423400,129,job53_scenario0_108,notAssignedYet,108,notAssignedYet,long_waiting_time,
1644423405,272,job123_scenario0_251,notAssignedYet,251,notAssignedYet,long_waiting_time,
1644423407,318,job146_scenario0_297,notAssignedYet,297,notAssignedYet,long_waiting_time,
1644423407,319,job147_scenario0_298,notAssignedYet,298,notAssignedYet,long_waiting_time,
1644423408,340,job158_scenario0_319,notAssignedYet,319,notAssignedYet,long_waiting_time,
1644423409,372,job175_scenario0_351,notAssignedYet,351,notAssignedYet,long_waiting_time,
1644423409,377,job179_scenario0_356,notAssignedYet,356,notAssignedYet,long_waiting_time,
1644423410,401,job194_scenario0_380,notAssignedYet,380,notAssignedYet,long_waiting_time,
1644423410,408,job198_scenario0_387,notAssignedYet,387,notAssignedYet,long_waiting_time,
1644423411,451,job220_scenario0_430,notAssignedYet,430,notAssignedYet,long_waiting_time,
1644423411,452,job221_scenario0_431,notAssignedYet,431,notAssignedYet,long_waiting_time,
1644423413,499,job241_scenario0_478,notAssignedYet,478,notAssignedYet,long_waiting_time,
1644423413,500,job242_scenario0_479,notAssignedYet,479,notAssignedYet,long_waiting_time,
1644423413,504,job245_scenario0_483,notAssignedYet,483,notAssignedYet,long_waiting_time,
1644423415,543,job267_scenario0_522,notAssignedYet,522,notAssignedYet,long_waiting_time,
1644423415,549,job270_scenario0_528,notAssignedYet,528,notAssignedYet,long_waiting_time,
1644423415,555,job274_scenario0_534,notAssignedYet,534,notAssignedYet,long_waiting_time,
1644423416,571,job286_scenario0_550,notAssignedYet,550,notAssignedYet,long_waiting_time,
1644423416,597,job301_scenario0_576,notAssignedYet,576,notAssignedYet,long_waiting_time,
1644423416,599,job302_scenario0_578,notAssignedYet,578,notAssignedYet,long_waiting_time,
1644423417,616,job312_scenario0_595,notAssignedYet,595,notAssignedYet,long_waiting_time,
1644423419,671,job342_scenario0_650,notAssignedYet,650,notAssignedYet,long_waiting_time,
1644423419,684,job351_scenario0_663,notAssignedYet,663,notAssignedYet,long_waiting_time,
1644423420,702,job360_scenario0_681,notAssignedYet,681,notAssignedYet,long_waiting_time,
1644423420,704,job362_scenario0_683,notAssignedYet,683,notAssignedYet,long_waiting_time,
1644423421,729,job371_scenario0_708,notAssignedYet,708,notAssignedYet,long_waiting_time,
1644423427,922,job449_scenario0_901,notAssignedYet,901,notAssignedYet,long_waiting_time,
1644423444,1158,job553_scenario1_1137,notAssignedYet,1137,notAssignedYet,long_waiting_time,
1644423457,1311,job626_scenario1_1290,notAssignedYet,1290,notAssignedYet,long_waiting_time,
