RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644425689,99,job38_scenario0_78,notAssignedYet,78,notAssignedYet,long_waiting_time,
1644425692,181,job76_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644425692,191,job84_scenario0_170,notAssignedYet,170,notAssignedYet,long_waiting_time,
1644425692,202,job92_scenario0_181,notAssignedYet,181,notAssignedYet,long_waiting_time,
1644425695,295,job130_scenario0_274,notAssignedYet,274,notAssignedYet,long_waiting_time,
1644425695,297,job132_scenario0_276,notAssignedYet,276,notAssignedYet,long_waiting_time,
1644425695,306,job138_scenario0_285,notAssignedYet,285,notAssignedYet,long_waiting_time,
1644425698,380,job174_scenario0_359,notAssignedYet,359,notAssignedYet,long_waiting_time,
1644425698,384,job176_scenario1_363,notAssignedYet,363,notAssignedYet,long_waiting_time,
1644425698,385,job177_scenario0_364,notAssignedYet,364,notAssignedYet,long_waiting_time,
1644425698,397,job186_scenario0_376,notAssignedYet,376,notAssignedYet,long_waiting_time,
1644425698,405,job189_scenario0_384,notAssignedYet,384,notAssignedYet,long_waiting_time,
1644425699,416,job196_scenario0_395,notAssignedYet,395,notAssignedYet,long_waiting_time,
1644425699,425,job200_scenario0_404,notAssignedYet,404,notAssignedYet,long_waiting_time,
1644425700,450,job214_scenario0_429,notAssignedYet,429,notAssignedYet,long_waiting_time,
1644425700,455,job218_scenario0_434,notAssignedYet,434,notAssignedYet,long_waiting_time,
1644425700,461,job222_scenario0_440,notAssignedYet,440,notAssignedYet,long_waiting_time,
1644425700,469,job227_scenario0_448,notAssignedYet,448,notAssignedYet,long_waiting_time,
1644425700,472,job229_scenario0_451,notAssignedYet,451,notAssignedYet,long_waiting_time,
1644425701,489,job240_scenario0_468,notAssignedYet,468,notAssignedYet,long_waiting_time,
1644425701,493,job243_scenario0_472,notAssignedYet,472,notAssignedYet,long_waiting_time,
1644425701,500,job245_scenario0_479,notAssignedYet,479,notAssignedYet,long_waiting_time,
1644425701,501,job246_scenario0_480,notAssignedYet,480,notAssignedYet,long_waiting_time,
1644425702,506,job251_scenario0_485,notAssignedYet,485,notAssignedYet,long_waiting_time,
1644425702,516,job258_scenario0_495,notAssignedYet,495,notAssignedYet,long_waiting_time,
1644425702,517,job259_scenario0_496,notAssignedYet,496,notAssignedYet,long_waiting_time,
1644425703,530,job267_scenario0_509,notAssignedYet,509,notAssignedYet,long_waiting_time,
1644425704,592,job298_scenario0_571,notAssignedYet,571,notAssignedYet,long_waiting_time,
1644425705,605,job306_scenario0_584,notAssignedYet,584,notAssignedYet,long_waiting_time,
1644425706,640,job325_scenario0_619,notAssignedYet,619,notAssignedYet,long_waiting_time,
1644425708,720,job366_scenario0_699,notAssignedYet,699,notAssignedYet,long_waiting_time,
1644425708,723,job368_scenario0_702,notAssignedYet,702,notAssignedYet,long_waiting_time,
1644425711,859,job425_scenario0_838,notAssignedYet,838,notAssignedYet,long_waiting_time,
1644425712,891,job444_scenario3_870,notAssignedYet,870,notAssignedYet,long_waiting_time,
1644425712,899,job448_scenario0_878,notAssignedYet,878,notAssignedYet,long_waiting_time,
1644425712,902,job450_scenario0_881,notAssignedYet,881,notAssignedYet,long_waiting_time,
1644425713,926,job461_scenario0_905,notAssignedYet,905,notAssignedYet,long_waiting_time,
1644425713,928,job462_scenario0_907,notAssignedYet,907,notAssignedYet,long_waiting_time,
1644425713,929,job463_scenario0_908,notAssignedYet,908,notAssignedYet,long_waiting_time,
1644425714,975,job488_scenario0_954,notAssignedYet,954,notAssignedYet,long_waiting_time,
1644425714,977,job489_scenario0_956,notAssignedYet,956,notAssignedYet,long_waiting_time,
1644425716,1066,job528_scenario0_1045,notAssignedYet,1045,notAssignedYet,long_waiting_time,
1644425716,1086,job536_scenario0_1065,notAssignedYet,1065,notAssignedYet,long_waiting_time,
1644425716,1099,job542_scenario0_1078,notAssignedYet,1078,notAssignedYet,long_waiting_time,
1644425717,1124,job556_scenario0_1103,notAssignedYet,1103,notAssignedYet,long_waiting_time,
1644425721,1301,job620_scenario0_1280,notAssignedYet,1280,notAssignedYet,long_waiting_time,
1644425721,1309,job623_scenario0_1288,notAssignedYet,1288,notAssignedYet,long_waiting_time,
1644425722,1355,job642_scenario0_1334,notAssignedYet,1334,notAssignedYet,long_waiting_time,
1644425722,1366,job648_scenario0_1345,notAssignedYet,1345,notAssignedYet,long_waiting_time,
1644425723,1414,job664_scenario0_1393,notAssignedYet,1393,notAssignedYet,long_waiting_time,
1644425723,1422,job671_scenario0_1401,notAssignedYet,1401,notAssignedYet,long_waiting_time,
