,job31_scenario0_67,job34_scenario3_70,job37_scenario1_74,
in27,0.2647942290145119,0.46886250388480605,0.3600273612052182,
B14,0.3383570448367764,0.5888716242865455,0.430228196384766,
B11,0.2715847684829866,0.5888716242865455,0.430228196384766,
cn12,0.13825087794442326,0.5502373167865054,0.31021907598302656,
B54,0.4137265194473966,0.4919816702383975,0.7088807446882849,
B51,0.4137265194473966,0.8288898650900243,0.3719725498366582,
os4,0.0,0.1817625942553709,0.15864342790177943,
in4,0.2937173990456572,0.638679909508737,0.3719725498366582,
B33,0.3719725498366582,0.5502373167865054,0.38480334941625133,
sh10,0.46886250388480605,0.4919816702383975,0.5888716242865455,
in22,0.3600273612052182,0.5502373167865054,0.4919816702383975,
