,job7_scenario1_19,job8_scenario1_20,job9_scenario1_22,
in27,0.08303163475914094,0.09688995404814787,0.1284564817276556,
B14,0.04708166882595627,0.04708166882595627,0.16709078922769566,
B11,0.09688995404814787,0.11195480479028619,0.11195480479028619,
cn12,0.026689118868600148,0.0,0.017328106014201206,
B54,0.21689907444988732,0.24846560212939506,0.24846560212939506,
B51,0.08303163475914094,0.1284564817276556,0.07020083517954778,
os4,0.14669823927033943,0.08303163475914094,0.21689907444988732,
in4,0.09688995404814787,0.07020083517954778,0.07020083517954778,
B33,0.05825564654810783,0.1284564817276556,0.08303163475914094,
sh10,0.2870999096294351,0.14669823927033943,0.33690819485162665,
in22,0.16709078922769566,0.1284564817276556,0.07020083517954778,
