,job660_scenario3_1407,job661_scenario2_1409,
in27,0.27865254830351893,0.12000912040173944,
B14,0.2400182408034789,0.2400182408034789,
B11,0.5186707891069977,0.1586434279017795,
cn12,0.10350744346437002,0.0,
B54,0.18176259425537095,0.3284608335257105,
B51,0.5186707891069977,0.0386343075000401,
os4,0.2400182408034789,0.2400182408034789,
in4,0.27865254830351893,0.06175347385363161,
B33,0.3986616687052583,0.3284608335257105,
sh10,0.18176259425537095,0.5186707891069977,
in22,0.2400182408034789,0.27865254830351893,
