,job254_scenario2_473,job256_scenario4_475,job259_scenario1_480,
in27,0.12000912040173944,0.13825087794442326,0.12000912040173944,
B14,0.1586434279017795,0.3284608335257105,0.27865254830351893,
B11,0.10350744346437002,0.20845171312397115,0.12000912040173944,
cn12,0.008880744688285036,0.12000912040173944,0.0,
B54,0.3284608335257105,0.3284608335257105,0.20845171312397115,
B51,0.0884425927222317,0.3986616687052583,0.0884425927222317,
os4,0.5186707891069977,0.18176259425537095,0.18176259425537095,
in4,0.07458427343322477,0.2400182408034789,0.028137968853749862,
B33,0.2400182408034789,0.028137968853749862,0.04980828522219166,
sh10,0.2084517131239711,0.04980828522219166,0.04980828522219166,
in22,0.2400182408034789,0.18176259425537095,0.12000912040173944,
