,job41_scenario1_86,job44_scenario1_89,
in27,0.11264049504440782,0.11264049504440782,
B14,0.264216143125655,0.20596049657754706,
B11,0.23264961544614726,0.14420702272391556,
cn12,0.0,0.007696225384806743,
B54,0.264216143125655,0.20596049657754706,
B51,0.007696225384806743,0.024197902322176112,
os4,0.14420702272391556,0.14420702272391556,
in4,0.07400618754436777,0.06283220982221621,
B33,0.06283220982221621,0.09878217575540088,
sh10,0.42285957102743443,0.42285957102743443,
in22,0.1828413302239556,0.12770534578654613,
