,job57_scenario2_110,job58_scenario3_111,job59_scenario0_113,
in27,0.34496251046307985,0.4382825119962191,0.2249533900613404,
B14,0.41516334564262763,0.41516334564262763,0.284657886594598,
B11,0.3947707956852714,0.49653815854432704,0.24001824080347878,
cn12,0.29515422524088825,0.41516334564262763,0.09787648983906871,
B54,0.07825515079100087,0.05513598443740941,0.0,
B51,0.29515422524088825,0.6551815864461065,0.36002736120521817,
os4,0.7751907068478459,0.6551815864461065,0.2654006624291332,
in4,0.3311041911740729,0.5351724660443671,0.24807255641493198,
B33,0.49653815854432704,0.3947707956852714,0.3311041911740729,
sh10,0.5849807512665586,0.5849807512665586,0.5351724660443671,
in22,0.6551815864461065,0.49653815854432704,0.29515422524088825,
