,job218_scenario1_403,job222_scenario1_409,
in27,0.1200091204017395,0.1617630900124779,
B14,0.24001824080347883,0.19650652449253114,
B11,0.17826476694984733,0.09688995404814799,
cn12,0.05825564654810789,0.08639361540185775,
B54,0.0,0.1466982392703396,
B51,0.19650652449253114,0.19650652449253114,
os4,0.19650652449253114,0.2982738873515868,
in4,0.09688995404814799,0.13283991998133265,
B33,0.1466982392703396,0.17826476694984733,
sh10,0.38671648007381837,0.26670735967207904,
in22,0.1617630900124779,0.21689907444988737,
