,job241_scenario0_451,job242_scenario3_453,
in27,0.14123606504807795,0.347196561625625,
B14,0.1743147120585391,0.444086515673773,
B11,0.1489322904328847,0.49389480089596455,
cn12,0.0,0.32407739527203355,
B54,0.2689414108346241,0.3036848453146773,
B51,0.22718744122388568,0.5640956360755124,
os4,0.1743147120585391,0.444086515673773,
in4,0.1489322904328847,0.6841047564772518,
B33,0.2689414108346241,0.32407739527203355,
sh10,0.347196561625625,0.5640956360755124,
in22,0.21524225259244573,0.2854430877719935,
