,job316_scenario0_592,job318_scenario1_595,
in27,0.12343767922749738,0.26557943019190733,
B14,0.22382546058116892,0.3207154146293168,
B11,0.15362462540162114,0.23665626016076208,
cn12,0.0,0.13050545904802957,
B54,0.23665626016076208,0.37052369985150846,
B51,0.26557943019190733,0.250514579449769,
os4,0.17095273141582235,0.37052369985150846,
in4,0.13050545904802957,0.1803137442702213,
B33,0.21188027194972897,0.250514579449769,
sh10,0.4020902275310162,0.4020902275310162,
in22,0.23665626016076208,0.26557943019190733,
