,job254_scenario2_473,job256_scenario4_475,job258_scenario1_477,
in27,0.19020995558128723,0.20845171312397104,0.14478510861277255,
B14,0.22884426308132727,0.39866166870525827,0.22884426308132727,
B11,0.1737082786439178,0.27865254830351893,0.1737082786439178,
cn12,0.07908157986783282,0.19020995558128723,0.05369915824217841,
B54,0.39866166870525827,0.39866166870525827,0.39866166870525827,
B51,0.038634307500040155,0.3488533834830667,0.10883514267958788,
os4,0.5888716242865455,0.25196342943491873,0.19020995558128723,
in4,0.14478510861277255,0.31021907598302667,0.1737082786439178,
B33,0.31021907598302667,0.09833880403329764,0.1586434279017795,
sh10,0.1586434279017795,0.0,0.038634307500040155,
in22,0.31021907598302667,0.25196342943491873,0.22884426308132727,
