,job25_scenario1_56,job27_scenario0_60,job28_scenario1_61,
in27,0.3600273612052183,0.17635163629228034,0.2963607566940198,
B14,0.34178560366253447,0.24991445211454488,0.43022819638476617,
B11,0.12000912040173961,0.0,0.169817405623931,
cn12,0.20527480632342565,0.05970449653325771,0.23065722794908006,
B54,0.5502373167865056,0.28352995711442663,0.43022819638476617,
B51,0.2715847684829867,0.3600273612052183,0.32528392672516504,
os4,0.3600273612052183,0.3102190759830267,0.34178560366253447,
in4,0.2963607566940198,0.20527480632342565,0.2963607566940198,
B33,0.2715847684829867,0.34178560366253447,0.3600273612052183,
sh10,0.43022819638476617,0.43022819638476617,0.5502373167865056,
in22,0.2963607566940198,0.240018240803479,0.3600273612052183,
