,job864_scenario0_2126,job865_scenario3_2130,
in27,0.11677282873939931,0.4971927399019737,
B14,0.20736621387630333,0.3069827843206865,
B11,0.14453400405408712,0.5673935750815216,
cn12,0.0,0.2185401915984549,
B54,0.243316179809488,0.3504945006316342,
B51,0.3273753342780427,0.4971927399019737,
os4,0.243316179809488,0.6874026954832609,
in4,0.16028454505034706,0.44738445467978216,
B33,0.23048538022989484,0.4087501471797421,
sh10,0.44738445467978216,0.3771836195002344,
in22,0.23048538022989484,0.4087501471797421,
