,job807_scenario2_1900,job809_scenario0_1906,job810_scenario3_1907,
in27,0.23372167189223492,0.13333389053856337,0.31021907598302656,
B14,0.3306116259403828,0.20010616689235317,0.5706298667438616,
B11,0.260410790760835,0.1477702957164272,0.5004290315643138,
cn12,0.18084894272688834,0.0,0.31021907598302656,
B54,0.4119864388420822,0.2106025055386434,0.45062074634212224,
B51,0.29197731844034275,0.29197731844034275,0.5004290315643138,
os4,0.5004290315643138,0.19020995558128728,0.4119864388420822,
in4,0.22177648326079497,0.16352083671268713,0.4119864388420822,
B33,0.5706298667438616,0.24655247147182807,0.5004290315643138,
sh10,0.38041991116257445,0.35373079229397425,0.4119864388420822,
in22,0.45062074634212224,0.20010616689235317,0.5004290315643138,
