,job466_scenario0_916,job468_scenario0_919,
in27,0.12343767922749738,0.12343767922749738,
B14,0.1378740844053612,0.1803137442702213,
B11,0.12343767922749738,0.1378740844053612,
cn12,0.0,0.003428558825757877,
B54,0.28208110712927675,0.2007062942275774,
B51,0.010496338646290182,0.13050545904802968,
os4,0.05094361101408296,0.08069717382583796,
in4,0.17095273141582235,0.1620719867275373,
B33,0.23665626016076208,0.22382546058116892,
sh10,0.4905328202532478,0.30032286467196057,
in22,0.21188027194972897,0.21188027194972897,
