,job169_scenario0_320,job171_scenario1_322,job172_scenario2_324,
in27,0.13386743969074633,0.24001824080347883,0.2689414108346241,
B14,0.19357193622400393,0.32407739527203355,0.444086515673773,
B11,0.12000912040173939,0.25387656009248577,0.2854430877719935,
cn12,0.0,0.1743147120585391,0.21524225259244573,
B54,0.2689414108346241,0.32407739527203355,0.40545220817373295,
B51,0.25387656009248577,0.19357193622400393,0.25387656009248577,
os4,0.19357193622400393,0.2689414108346241,0.5640956360755124,
in4,0.1743147120585391,0.24001824080347883,0.22718744122388568,
B33,0.24001824080347883,0.25387656009248577,0.444086515673773,
sh10,0.347196561625625,0.40545220817373295,0.444086515673773,
in22,0.24001824080347883,0.25387656009248577,0.347196561625625,
