,job53_scenario1_103,job54_scenario0_104,job55_scenario4_105,
in27,0.2982738873515867,0.21689907444988732,0.3867164800738183,
B14,0.3684747225311345,0.2982738873515867,0.48848384293287395,
B11,0.4569173152533662,0.26670735967207904,0.5769264356551056,
cn12,0.2400182408034789,0.07649740409079175,0.3519730455937651,
B54,0.430228196384766,0.3230498755626198,0.48848384293287395,
B51,0.012830799579593322,0.0,0.33690819485162676,
os4,0.40710903003117455,0.28709990962943516,0.7671363912363928,
in4,0.26670735967207904,0.2400182408034789,0.5769264356551056,
B33,0.3230498755626198,0.31021907598302667,0.3684747225311345,
sh10,0.5769264356551056,0.430228196384766,0.430228196384766,
in22,0.33690819485162676,0.2982738873515867,0.4569173152533662,
