,job353_scenario1_664,job356_scenario2_668,
in27,0.040927540533906626,0.07956184803394667,
B14,0.31958008883742545,0.2697718036152339,
B11,0.06570352874493973,0.09462669877608498,
cn12,0.0,0.009361012854398942,
B54,0.11112837571345441,0.14976268321349445,
B51,0.11112837571345441,0.06570352874493973,
os4,0.12937013325613822,0.5097900444187127,
in4,0.07956184803394667,0.06570352874493973,
B33,0.11112837571345441,0.23113749611519385,
sh10,0.2697718036152339,0.3897809240169733,
in22,0.06570352874493973,0.23113749611519385,
