,job228_scenario0_423,job230_scenario0_426,
in27,0.14040167035909557,0.13333389053856337,
B14,0.18084894272688834,0.18084894272688834,
B11,0.14040167035909557,0.14040167035909557,
cn12,0.009896211311065994,0.0,
B54,0.23372167189223492,0.260410790760835,
B51,0.23372167189223492,0.29197731844034275,
os4,0.18084894272688834,0.20010616689235317,
in4,0.15546652110123393,0.18084894272688834,
B33,0.2106025055386434,0.24655247147182807,
sh10,0.38041991116257445,0.690638987145601,
in22,0.2754756415029733,0.22177648326079497,
