,job283_scenario1_522,job285_scenario1_526,job286_scenario4_527,
in27,0.12770534578654613,0.1828413302239556,0.12770534578654613,
B14,0.16244878026659937,0.12770534578654613,0.30285045062569504,
B11,0.1828413302239556,0.16244878026659937,0.42285957102743443,
cn12,0.0,0.03307864701046115,0.23264961544614726,
B54,0.20596049657754706,0.30285045062569504,0.42285957102743443,
B51,0.08595137617580773,0.12770534578654613,0.1828413302239556,
os4,0.1828413302239556,0.12770534578654613,0.1828413302239556,
in4,0.08595137617580773,0.07400618754436777,0.30285045062569504,
B33,0.09878217575540088,0.16244878026659937,0.08595137617580773,
sh10,0.23264961544614726,0.30285045062569504,0.1828413302239556,
in22,0.14420702272391556,0.11264049504440782,0.30285045062569504,
