,job313_scenario1_586,job314_scenario0_589,
in27,0.21524225259244573,0.12000912040173939,
B14,0.32407739527203355,0.19357193622400393,
B11,0.347196561625625,0.1489322904328847,
cn12,0.16543396737025406,0.0,
B54,0.444086515673773,0.22718744122388568,
B51,0.2854430877719935,0.25387656009248577,
os4,0.2689414108346241,0.19357193622400393,
in4,0.21524225259244573,0.16543396737025406,
B33,0.3036848453146773,0.22718744122388568,
sh10,0.40545220817373295,0.49389480089596455,
in22,0.3036848453146773,0.18367572491293804,
