,job482_scenario0_949,job483_scenario0_951,
in27,0.1137125514904953,0.14040167035909545,
B14,0.2106025055386433,0.2106025055386433,
B11,0.14040167035909545,0.13333389053856326,
cn12,0.01332477013682376,0.006534230668349128,
B54,0.043511716310947524,0.0,
B51,0.2604107907608349,0.24655247147182796,
os4,0.20010616689235305,0.1719681980386032,
in4,0.19020995558128717,0.1719681980386032,
B33,0.24655247147182796,0.24655247147182796,
sh10,0.4506207463421221,0.4119864388420821,
in22,0.2337216718922348,0.2106025055386433,
