,job545_scenario0_1099,job547_scenario3_1101,
in27,0.2400182408034789,0.39866166870525827,
B14,0.2968943058462028,0.46041514255888977,
B11,0.2400182408034789,0.5186707891069977,
cn12,0.10668435026491552,0.39866166870525827,
B54,0.34040602215715043,0.48710426142748997,
B51,0.0,0.15864342790177943,
os4,0.3172868558035589,0.6773142170087771,
in4,0.27020518697760265,0.7973233374105165,
B33,0.043017745753717085,0.15019606657586315,
sh10,0.7973233374105165,0.48710426142748997,
in22,0.3067905171572687,0.5573050966070378,
