,job254_scenario2_473,job256_scenario4_475,job257_scenario2_476,
in27,0.22177648326079485,0.24001824080347867,0.12990533171280527,
B14,0.2604107907608349,0.4302281963847659,0.3417856036625343,
B11,0.20527480632342543,0.31021907598302656,0.20527480632342543,
cn12,0.11064810754734045,0.22177648326079485,0.11064810754734045,
B54,0.4302281963847659,0.4302281963847659,0.4302281963847659,
B51,0.0,0.3102190759830265,0.03156652767950763,
os4,0.6204381519660531,0.28352995711442636,0.4302281963847659,
in4,0.17635163629228018,0.3417856036625343,0.12990533171280527,
B33,0.3417856036625343,0.12990533171280527,0.6204381519660531,
sh10,0.16352083671268697,0.00487740881090748,0.16352083671268697,
in22,0.3417856036625343,0.28352995711442636,0.3417856036625343,
