,job82_scenario1_158,job87_scenario1_163,job88_scenario1_165,
in27,0.25825999834616264,0.19459339383496416,0.2235165638661094,
B14,0.018241757542683867,0.0617534738536315,0.0,
B11,0.2084517131239711,0.2084517131239711,0.2235165638661094,
cn12,0.14814708925548925,0.12000912040173939,0.12000912040173939,
B54,0.3600273612052183,0.32846083352571054,0.3600273612052183,
B51,0.16981740562393105,0.24001824080347883,0.2235165638661094,
os4,0.2786525483035189,0.2235165638661094,0.30177171465711033,
in4,0.24001824080347883,0.1586434279017795,0.13825087794442337,
B33,0.08844259272223176,0.07458427343322471,0.07458427343322471,
sh10,0.2084517131239711,0.18176259425537095,0.3284608335257105,
in22,0.2235165638661094,0.25825999834616264,0.24001824080347883,
