,job88_scenario1_165,job89_scenario3_166,
in27,0.3435256842678488,0.4484699539274499,
B14,0.169817405623931,0.44846995392744987,
B11,0.3435256842678488,0.6386799095087371,
cn12,0.24001824080347878,0.39866166870525827,
B54,0.24001824080347878,0.12000912040173939,
B51,0.3435256842678488,0.6386799095087371,
os4,0.4217808350588497,0.4484699539274499,
in4,0.25825999834616276,0.4217808350588497,
B33,0.31460251423670355,0.48003648160695767,
sh10,0.5684790743291892,0.5186707891069977,
in22,0.0,0.12000912040173939,
