,job468_scenario0_919,job472_scenario3_929,
in27,0.1200091204017395,0.3670951410257506,
B14,0.1768851854444634,0.3404060221571504,
B11,0.13444552557960332,0.5573050966070378,
cn12,0.0,0.3172868558035589,
B54,0.19727773540181953,0.2968943058462027,
B51,0.3172868558035589,0.5573050966070378,
os4,0.19727773540181953,0.5573050966070378,
in4,0.15864342790177943,0.5573050966070378,
B33,0.22039690175541105,0.3670951410257506,
sh10,0.2968943058462027,0.43729597620529836,
in22,0.2084517131239711,0.3986616687052583,
