,job111_scenario2_208,job112_scenario2_211,
in27,0.15157564808124707,0.15157564808124707,
B14,0.19020995558128712,0.03156652767950763,
B11,0.1061508011127324,0.16981740562393088,
cn12,0.05970449653325749,0.05970449653325749,
B54,0.31021907598302656,0.3600273612052181,
B51,0.09332000153313924,0.09332000153313924,
os4,0.31021907598302656,0.43022819638476595,
in4,0.09332000153313924,0.08137481290169929,
B33,0.3600273612052181,0.5502373167865053,
sh10,0.3600273612052181,0.3600273612052181,
in22,0.0,0.0,
