,job124_scenario1_238,job125_scenario1_239,
in27,0.10494426965960107,0.10494426965960107,
B14,0.17514510483914886,0.15475255488179263,
B11,0.15475255488179263,0.15475255488179263,
cn12,0.04463964579111923,0.0,
B54,0.22495339006134052,0.15475255488179263,
B51,0.06630996215956103,0.19826427119274032,
os4,0.10494426965960107,0.15475255488179263,
in4,0.01650167693736937,0.10494426965960107,
B33,0.15475255488179263,0.10494426965960107,
sh10,0.34496251046307985,0.22495339006134052,
in22,0.07825515079100098,0.19826427119274032,
