,job316_scenario0_592,job317_scenario2_594,
in27,0.12343767922749738,0.23665626016076208,
B14,0.22382546058116892,0.5607336554327956,
B11,0.15362462540162114,0.23665626016076208,
cn12,0.0,0.1620719867275373,
B54,0.23665626016076208,0.44072453503105624,
B51,0.26557943019190733,0.21188027194972897,
os4,0.17095273141582235,0.5607336554327956,
in4,0.13050545904802957,0.26557943019190733,
B33,0.21188027194972897,0.5607336554327956,
sh10,0.4020902275310162,0.44072453503105624,
in22,0.23665626016076208,0.4020902275310162,
