,job333_scenario0_623,job334_scenario1_626,
in27,0.1101129090906734,0.28208110712927675,
B14,0.19020995558128717,0.28208110712927675,
B11,0.2007062942275774,0.250514579449769,
cn12,0.0,0.1378740844053612,
B54,0.22382546058116892,0.4020902275310162,
B51,0.30032286467196057,0.26557943019190733,
os4,0.21188027194972897,0.26557943019190733,
in4,0.17095273141582235,0.22382546058116892,
B33,0.23665626016076208,0.23665626016076208,
sh10,0.4905328202532478,0.37052369985150846,
in22,0.250514579449769,0.28208110712927675,
