,job524_scenario0_1053,job527_scenario3_1057,job529_scenario0_1061,
in27,0.30901254452989524,0.522341666464774,0.2951542252408883,
B14,0.3321317108834868,0.7392407409146613,0.3792133797094431,
B11,0.30901254452989524,0.6192316205129219,0.31638116988722687,
cn12,0.16861087417079967,0.47882995015382623,0.1623143052595556,
B54,0.41516334564262775,0.5805973130128819,0.4290216649316347,
B51,0.2205699518076636,0.39038735743159464,0.16543396737025418,
os4,0.36871704106315284,0.7392407409146613,0.4023325460630346,
in4,0.340579072209403,0.5805973130128819,0.349459816897688,
B33,0.0,0.08405915446855483,0.013858319289007048,
sh10,0.7392407409146613,0.5490307853333741,0.5490307853333741,
in22,0.36871704106315284,0.5805973130128819,0.444086515673773,
