,job261_scenario0_484,job264_scenario2_488,
in27,0.12972025787063413,0.24972937827237357,
B14,0.2137794123391889,0.5036059383648592,
B11,0.13651079733910887,0.2137794123391889,
cn12,0.0,0.1751451048391488,
B54,0.24972937827237357,0.3337885327409283,
B51,0.2635876975613805,0.23689857869278041,
os4,0.2137794123391889,0.5036059383648592,
in4,0.20328307369289866,0.24972937827237357,
B33,0.23689857869278041,0.6938158939461465,
sh10,0.23689857869278036,0.2635876975613805,
in22,0.24972937827237357,0.5036059383648592,
