,job749_scenario1_1704,job750_scenario4_1706,
in27,0.07956184803394667,0.09462669877608498,
B14,0.14976268321349445,0.31958008883742545,
B11,0.12937013325613822,0.3897809240169733,
cn12,0.0,0.1995709684356861,
B54,0.14976268321349445,0.31958008883742545,
B51,0.09462669877608498,0.2697718036152339,
os4,0.09462669877608498,0.2697718036152339,
in4,0.029753562811755063,0.3897809240169733,
B33,0.11112837571345441,0.040927540533906626,
sh10,0.31958008883742545,0.12937013325613822,
in22,0.11112837571345441,0.23113749611519385,
