,job988_scenario0_2789,job990_scenario0_2791,
in27,0.3003228646719608,0.2633453790293623,
B14,0.32701198354056094,0.34740453349791706,
B11,0.30877022599787696,0.2922685490605076,
cn12,0.14669823927033965,0.1433362586276229,
B54,0.39721281872010866,0.34740453349791706,
B51,0.37052369985150857,0.3369081948516268,
os4,0.34740453349791706,0.3585785112200686,
in4,0.317650970686162,0.317650970686162,
B33,0.34740453349791706,0.3585785112200686,
sh10,0.6372310595235875,0.5874227743013959,
in22,0.0,0.021670316368441855,
