,job82_scenario1_158,job84_scenario0_160,job86_scenario1_162,
in27,0.35265873584788654,0.18284133022395554,0.3179153013678333,
B14,0.35265873584788654,0.2761613317570949,0.39617045215883423,
B11,0.11264049504440787,0.0,0.23264961544614726,
cn12,0.24254582675721315,0.045675951527200054,0.20596049657754711,
B54,0.45442609870694217,0.26421614312565495,0.42285957102743443,
B51,0.26421614312565495,0.28899213133668805,0.28899213133668805,
os4,0.37305128580524277,0.28899213133668805,0.35265873584788654,
in4,0.33441697830520273,0.21440785790346328,0.22328860259174832,
B33,0.024197902322176112,0.024197902322176112,0.024197902322176112,
sh10,0.42285957102743443,0.45442609870694217,0.42285957102743443,
in22,0.3179153013678333,0.2761613317570949,0.35265873584788654,
