,job524_scenario0_1053,job525_scenario2_1055,
in27,0.14040167035909557,0.23372167189223492,
B14,0.16352083671268713,0.38041991116257445,
B11,0.14040167035909557,0.3306116259403828,
cn12,0.0,0.19020995558128728,
B54,0.24655247147182807,0.4119864388420822,
B51,0.3306116259403828,0.23372167189223492,
os4,0.20010616689235317,0.690638987145601,
in4,0.1719681980386033,0.22177648326079497,
B33,0.24655247147182807,0.4119864388420822,
sh10,0.5706298667438616,0.38041991116257445,
in22,0.20010616689235317,0.5706298667438616,
