,job552_scenario1_1115,job553_scenario1_1118,
in27,0.10350744346437002,0.10350744346437002,
B14,0.18176259425537095,0.2400182408034789,
B11,0.12000912040173944,0.0884425927222317,
cn12,0.0,0.01824175754268398,
B54,0.20845171312397115,0.27865254830351893,
B51,0.07458427343322477,0.12000912040173944,
os4,0.1586434279017795,0.2400182408034789,
in4,0.04980828522219166,0.04980828522219166,
B33,0.0884425927222317,0.0884425927222317,
sh10,0.2400182408034789,0.2400182408034789,
in22,0.0884425927222317,0.06175347385363161,
