,job105_scenario0_202,job107_scenario0_204,job108_scenario1_205,
in27,0.3616841830626598,0.3616841830626598,0.48169330346439926,
B14,0.03658533017966603,0.0,0.1670907892276957,
B11,0.15058911229032634,0.13552426154818797,0.37554250235166686,
cn12,0.24167506266092043,0.24167506266092043,0.4159897747194595,
B54,0.48169330346439926,0.4457433375312146,0.5888716242865455,
B51,0.29148334788311203,0.2786525483035188,0.32040651791425734,
os4,0.43524699888492435,0.4457433375312146,0.5106164734955445,
in4,0.42535078757385847,0.3906073530938051,0.4688625038848061,
B33,0.45691731525336615,0.45691731525336615,0.45691731525336615,
sh10,0.6857615783346934,0.8057706987364328,0.6471272708346534,
in22,0.4688625038848061,0.45691731525336615,0.48169330346439926,
