RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644417484,128,job42_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644417484,135,job47_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644417486,154,job59_scenario0_113,notAssignedYet,113,notAssignedYet,long_waiting_time,
1644417486,164,job62_scenario0_123,notAssignedYet,123,notAssignedYet,long_waiting_time,
1644417486,169,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644417487,193,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644417489,226,job98_scenario0_185,notAssignedYet,185,notAssignedYet,long_waiting_time,
1644417489,231,job99_scenario0_190,notAssignedYet,190,notAssignedYet,long_waiting_time,
1644417489,235,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644417489,239,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644417489,243,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644417489,245,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644417490,254,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644417491,272,job122_scenario0_231,notAssignedYet,231,notAssignedYet,long_waiting_time,
1644417492,303,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644417493,325,job147_scenario0_284,notAssignedYet,284,notAssignedYet,long_waiting_time,
1644417494,349,job161_scenario0_308,notAssignedYet,308,notAssignedYet,long_waiting_time,
1644417494,351,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644417495,361,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644417495,363,job171_scenario1_322,notAssignedYet,322,notAssignedYet,long_waiting_time,
1644417495,370,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644417496,383,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644417496,386,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644417497,403,job197_scenario0_362,notAssignedYet,362,notAssignedYet,long_waiting_time,
1644417498,432,job211_scenario0_391,notAssignedYet,391,notAssignedYet,long_waiting_time,
1644417501,507,job249_scenario0_466,notAssignedYet,466,notAssignedYet,long_waiting_time,
1644417501,508,job250_scenario0_467,notAssignedYet,467,notAssignedYet,long_waiting_time,
1644417502,525,job261_scenario0_484,notAssignedYet,484,notAssignedYet,long_waiting_time,
1644417504,608,job303_scenario0_567,notAssignedYet,567,notAssignedYet,long_waiting_time,
1644417505,644,job322_scenario0_603,notAssignedYet,603,notAssignedYet,long_waiting_time,
1644417506,684,job341_scenario0_643,notAssignedYet,643,notAssignedYet,long_waiting_time,
1644417507,694,job347_scenario0_653,notAssignedYet,653,notAssignedYet,long_waiting_time,
1644417515,942,job457_scenario0_901,notAssignedYet,901,notAssignedYet,long_waiting_time,
1644417517,974,job474_scenario0_933,notAssignedYet,933,notAssignedYet,long_waiting_time,
1644417518,990,job482_scenario0_949,notAssignedYet,949,notAssignedYet,long_waiting_time,
1644417518,992,job483_scenario0_951,notAssignedYet,951,notAssignedYet,long_waiting_time,
1644417526,1075,job518_scenario0_1034,notAssignedYet,1034,notAssignedYet,long_waiting_time,
1644417528,1094,job524_scenario0_1053,notAssignedYet,1053,notAssignedYet,long_waiting_time,
1644417535,1123,job536_scenario0_1082,notAssignedYet,1082,notAssignedYet,long_waiting_time,
1644417539,1140,job545_scenario0_1099,notAssignedYet,1099,notAssignedYet,long_waiting_time,
