RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418682,4,job1_scenario1_4,B54,4,4,worker_is_unavailable,
1644418682,7,job2_scenario2_7,B14,7,7,Zt_prime=0,
1644418682,15,job5_scenario0_15,cn12,15,15,Zt_prime=0,
1644418682,19,job7_scenario1_19,B54,19,19,worker_is_unavailable,
1644418682,20,job8_scenario1_20,B54,20,20,worker_is_unavailable,
1644418682,31,job12_scenario1_31,B54,31,31,Zt_prime=0,
1644418682,32,job13_scenario1_32,B54,32,32,Zt_prime=0,
1644418682,35,job16_scenario1_35,B54,35,35,Zt_prime=0,
1644418682,37,job17_scenario2_37,B14,37,37,worker_is_unavailable,
1644418682,40,job18_scenario3_40,in27,40,40,Zt_prime=0,
1644418683,52,job22_scenario1_52,B54,52,52,worker_is_unavailable,
1644418683,57,job25_scenario1_56,B54,56,57,worker_is_unavailable,
1644418683,62,job28_scenario1_61,B54,61,62,Zt_prime=0,
1644418683,68,job32_scenario2_68,B14,68,68,Zt_prime=0,
1644418684,75,job36_scenario1_73,B54,73,75,worker_is_unavailable,
1644418684,80,job39_scenario0_80,B14,80,80,worker_is_unavailable,
1644418684,80,job38_scenario1_78,B54,78,80,worker_is_unavailable,
1644418684,82,job40_scenario3_82,in27,82,82,worker_is_unavailable,
1644418684,84,job29_scenario2_65,B14,65,84,worker_is_unavailable,
1644418684,85,job33_scenario4_69,B11,69,85,worker_is_unavailable,
1644418684,87,job30_scenario4_66,B11,66,87,worker_is_unavailable,
1644418684,89,job44_scenario1_89,B54,89,89,worker_is_unavailable,
1644418684,96,job46_scenario2_93,B14,93,96,worker_is_unavailable,
1644418684,104,job26_scenario4_59,B11,59,104,worker_is_unavailable,
1644418685,109,job55_scenario4_105,B11,105,109,worker_is_unavailable,
1644418685,110,job57_scenario2_110,B14,110,110,worker_is_unavailable,
1644418685,119,job61_scenario0_119,B14,119,119,Zt_prime=0,
1644418685,121,job43_scenario4_88,B11,88,121,worker_is_unavailable,
1644418685,122,job59_scenario0_113,in27,113,122,worker_is_unavailable,
1644418685,122,job49_scenario4_96,B11,96,122,worker_is_unavailable,
1644418685,127,job54_scenario0_104,cn12,104,127,worker_is_unavailable,
1644418685,128,job65_scenario0_128,cn12,128,128,worker_is_unavailable,
1644418685,131,job47_scenario0_94,cn12,94,131,worker_is_unavailable,
1644418686,141,job70_scenario1_141,B54,141,141,Zt_prime=0,
1644418686,142,job68_scenario3_138,in27,138,142,worker_is_unavailable,
1644418686,142,job67_scenario4_135,B11,135,142,worker_is_unavailable,
1644418686,146,job58_scenario3_111,B11,111,146,worker_is_unavailable,
1644418686,154,job73_scenario1_146,B54,146,154,worker_is_unavailable,
1644418686,161,job85_scenario1_161,B54,161,161,other_job_from_Ati_was_chosen,
1644418686,164,job76_scenario1_150,B54,150,164,worker_is_unavailable,
1644418686,165,job87_scenario1_163,B54,163,165,worker_is_unavailable,
1644418686,168,job81_scenario2_157,B14,157,168,worker_is_unavailable,
1644418686,170,job75_scenario4_148,B11,148,170,worker_is_unavailable,
1644418687,172,job93_scenario1_172,B54,172,172,worker_is_unavailable,
1644418687,173,job82_scenario1_158,B54,158,173,worker_is_unavailable,
1644418687,174,job72_scenario3_144,in27,144,174,worker_is_unavailable,
1644418687,177,job84_scenario0_160,B11,160,177,worker_is_unavailable,
1644418687,178,job88_scenario1_165,B54,165,178,worker_is_unavailable,
1644418687,179,job63_scenario1_124,B14,124,179,worker_is_unavailable,
1644418687,183,job86_scenario1_162,B54,162,183,worker_is_unavailable,
1644418687,184,job79_scenario1_154,B54,154,184,worker_is_unavailable,
1644418687,195,job83_scenario3_159,in27,159,195,worker_is_unavailable,
1644418688,202,job95_scenario3_175,in27,175,202,worker_is_unavailable,
1644418688,202,job102_scenario0_198,B11,198,202,worker_is_unavailable,
1644418688,206,job104_scenario1_200,B54,200,206,Zt_prime=0,
1644418688,207,job110_scenario2_207,B14,207,207,worker_is_unavailable,
1644418688,209,job94_scenario0_174,in27,174,209,worker_is_unavailable,
1644418688,212,job112_scenario2_211,B14,211,212,worker_is_unavailable,
1644418689,226,job118_scenario1_220,B54,220,226,worker_is_unavailable,
1644418689,233,job107_scenario0_204,B11,204,233,Zt_prime=0,
1644418689,235,job122_scenario0_231,cn12,231,235,worker_is_unavailable,
1644418689,237,job120_scenario1_226,B54,226,237,worker_is_unavailable,
1644418689,238,job124_scenario1_238,B54,238,238,worker_is_unavailable,
1644418689,239,job99_scenario0_190,B14,190,239,worker_is_unavailable,
1644418689,241,job111_scenario2_208,B14,208,241,worker_is_unavailable,
1644418690,253,job105_scenario0_202,in27,202,253,worker_is_unavailable,
1644418690,254,job133_scenario2_254,B14,254,254,worker_is_unavailable,
1644418690,259,job125_scenario1_239,B54,239,259,worker_is_unavailable,
1644418691,262,job132_scenario0_251,B11,251,262,worker_is_unavailable,
