RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644417485,154,job59_scenario0_113,notAssignedYet,113,notAssignedYet,long_waiting_time,
1644417487,193,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644417488,215,job94_scenario0_174,notAssignedYet,174,notAssignedYet,long_waiting_time,
1644417489,235,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644417489,239,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644417489,243,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644417489,245,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644417490,253,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644417492,303,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644417493,314,job142_scenario0_273,notAssignedYet,273,notAssignedYet,long_waiting_time,
1644417493,325,job147_scenario0_284,notAssignedYet,284,notAssignedYet,long_waiting_time,
1644417495,361,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644417496,386,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644417497,389,job189_scenario0_348,notAssignedYet,348,notAssignedYet,long_waiting_time,
1644417498,434,job213_scenario0_393,notAssignedYet,393,notAssignedYet,long_waiting_time,
1644417502,522,job260_scenario0_481,notAssignedYet,481,notAssignedYet,long_waiting_time,
1644417507,678,job338_scenario0_637,notAssignedYet,637,notAssignedYet,long_waiting_time,
1644417507,681,job339_scenario0_640,notAssignedYet,640,notAssignedYet,long_waiting_time,
1644417521,1001,job489_scenario0_960,notAssignedYet,960,notAssignedYet,long_waiting_time,
1644417548,1145,job548_scenario0_1104,notAssignedYet,1104,notAssignedYet,long_waiting_time,
