RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644417486,142,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644417487,160,job61_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644417487,169,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644417489,188,job74_scenario1_147,notAssignedYet,147,notAssignedYet,long_waiting_time,
1644417489,193,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644417490,215,job94_scenario0_174,notAssignedYet,174,notAssignedYet,long_waiting_time,
1644417491,226,job98_scenario0_185,notAssignedYet,185,notAssignedYet,long_waiting_time,
1644417491,231,job99_scenario0_190,notAssignedYet,190,notAssignedYet,long_waiting_time,
1644417491,235,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644417492,239,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644417493,254,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644417494,292,job132_scenario0_251,notAssignedYet,251,notAssignedYet,long_waiting_time,
1644417496,314,job142_scenario0_273,notAssignedYet,273,notAssignedYet,long_waiting_time,
1644417497,346,job158_scenario1_305,notAssignedYet,305,notAssignedYet,long_waiting_time,
1644417498,351,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644417499,370,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644417499,383,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644417502,447,job220_scenario0_406,notAssignedYet,406,notAssignedYet,long_waiting_time,
1644417505,522,job260_scenario0_481,notAssignedYet,481,notAssignedYet,long_waiting_time,
1644417509,618,job307_scenario0_577,notAssignedYet,577,notAssignedYet,long_waiting_time,
1644417509,620,job309_scenario2_579,notAssignedYet,579,notAssignedYet,long_waiting_time,
1644417509,622,job311_scenario1_581,notAssignedYet,581,notAssignedYet,long_waiting_time,
1644417510,644,job322_scenario0_603,notAssignedYet,603,notAssignedYet,long_waiting_time,
1644417511,684,job341_scenario0_643,notAssignedYet,643,notAssignedYet,long_waiting_time,
1644417545,982,job478_scenario0_941,notAssignedYet,941,notAssignedYet,long_waiting_time,
1644417547,988,job481_scenario0_947,notAssignedYet,947,notAssignedYet,long_waiting_time,
1644417548,990,job482_scenario0_949,notAssignedYet,949,notAssignedYet,long_waiting_time,
