RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644420085,54,job5_scenario0_13,notAssignedYet,13,notAssignedYet,long_waiting_time,
1644420086,57,job6_scenario0_16,notAssignedYet,16,notAssignedYet,long_waiting_time,
1644420086,62,job10_scenario1_21,notAssignedYet,21,notAssignedYet,long_waiting_time,
1644420088,87,job19_scenario0_46,notAssignedYet,46,notAssignedYet,long_waiting_time,
1644420089,89,job21_scenario1_48,notAssignedYet,48,notAssignedYet,long_waiting_time,
1644420090,100,job29_scenario0_59,notAssignedYet,59,notAssignedYet,long_waiting_time,
1644420091,111,job34_scenario1_70,notAssignedYet,70,notAssignedYet,long_waiting_time,
1644420091,113,job35_scenario1_72,notAssignedYet,72,notAssignedYet,long_waiting_time,
1644420091,114,job36_scenario0_73,notAssignedYet,73,notAssignedYet,long_waiting_time,
1644420092,118,job38_scenario1_77,notAssignedYet,77,notAssignedYet,long_waiting_time,
1644420092,119,job39_scenario0_78,notAssignedYet,78,notAssignedYet,long_waiting_time,
1644420092,120,job40_scenario0_79,notAssignedYet,79,notAssignedYet,long_waiting_time,
1644420092,125,job42_scenario1_84,notAssignedYet,84,notAssignedYet,long_waiting_time,
1644420093,132,job47_scenario0_91,notAssignedYet,91,notAssignedYet,long_waiting_time,
1644420094,142,job51_scenario1_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644420094,153,job58_scenario0_112,notAssignedYet,112,notAssignedYet,long_waiting_time,
1644420094,155,job60_scenario0_114,notAssignedYet,114,notAssignedYet,long_waiting_time,
1644420094,159,job62_scenario0_118,notAssignedYet,118,notAssignedYet,long_waiting_time,
1644420095,160,job63_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644420095,166,job68_scenario0_125,notAssignedYet,125,notAssignedYet,long_waiting_time,
1644420095,168,job69_scenario0_127,notAssignedYet,127,notAssignedYet,long_waiting_time,
1644420095,169,job70_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644420096,175,job73_scenario0_134,notAssignedYet,134,notAssignedYet,long_waiting_time,
1644420096,178,job74_scenario0_137,notAssignedYet,137,notAssignedYet,long_waiting_time,
1644420097,189,job79_scenario0_148,notAssignedYet,148,notAssignedYet,long_waiting_time,
1644420099,218,job89_scenario1_177,notAssignedYet,177,notAssignedYet,long_waiting_time,
1644420099,219,job90_scenario1_178,notAssignedYet,178,notAssignedYet,long_waiting_time,
1644420100,225,job92_scenario1_184,notAssignedYet,184,notAssignedYet,long_waiting_time,
1644420100,230,job96_scenario0_189,notAssignedYet,189,notAssignedYet,long_waiting_time,
1644420102,245,job105_scenario1_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644420102,250,job108_scenario1_209,notAssignedYet,209,notAssignedYet,long_waiting_time,
1644420102,257,job111_scenario0_216,notAssignedYet,216,notAssignedYet,long_waiting_time,
1644420103,258,job112_scenario0_217,notAssignedYet,217,notAssignedYet,long_waiting_time,
1644420103,260,job113_scenario1_219,notAssignedYet,219,notAssignedYet,long_waiting_time,
1644420103,262,job114_scenario1_221,notAssignedYet,221,notAssignedYet,long_waiting_time,
1644420103,267,job117_scenario0_226,notAssignedYet,226,notAssignedYet,long_waiting_time,
1644420103,270,job120_scenario1_229,notAssignedYet,229,notAssignedYet,long_waiting_time,
1644420104,275,job122_scenario0_234,notAssignedYet,234,notAssignedYet,long_waiting_time,
1644420104,277,job123_scenario1_236,notAssignedYet,236,notAssignedYet,long_waiting_time,
1644420104,283,job127_scenario1_242,notAssignedYet,242,notAssignedYet,long_waiting_time,
1644420104,284,job128_scenario0_243,notAssignedYet,243,notAssignedYet,long_waiting_time,
1644420104,285,job129_scenario0_244,notAssignedYet,244,notAssignedYet,long_waiting_time,
1644420104,290,job132_scenario0_249,notAssignedYet,249,notAssignedYet,long_waiting_time,
1644420105,295,job135_scenario0_254,notAssignedYet,254,notAssignedYet,long_waiting_time,
1644420105,296,job136_scenario1_255,notAssignedYet,255,notAssignedYet,long_waiting_time,
1644420105,297,job137_scenario2_256,notAssignedYet,256,notAssignedYet,long_waiting_time,
1644420105,298,job138_scenario2_257,notAssignedYet,257,notAssignedYet,long_waiting_time,
1644420107,317,job150_scenario2_276,notAssignedYet,276,notAssignedYet,long_waiting_time,
1644420107,318,job151_scenario1_277,notAssignedYet,277,notAssignedYet,long_waiting_time,
1644420107,319,job152_scenario0_278,notAssignedYet,278,notAssignedYet,long_waiting_time,
1644420107,320,job153_scenario1_279,notAssignedYet,279,notAssignedYet,long_waiting_time,
1644420107,323,job155_scenario1_282,notAssignedYet,282,notAssignedYet,long_waiting_time,
1644420108,329,job159_scenario1_288,notAssignedYet,288,notAssignedYet,long_waiting_time,
1644420108,332,job161_scenario0_291,notAssignedYet,291,notAssignedYet,long_waiting_time,
1644420108,333,job162_scenario0_292,notAssignedYet,292,notAssignedYet,long_waiting_time,
1644420109,341,job167_scenario0_300,notAssignedYet,300,notAssignedYet,long_waiting_time,
1644420109,342,job168_scenario1_301,notAssignedYet,301,notAssignedYet,long_waiting_time,
