RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644420958,0,1,job0_scenario3_0,in27,0,4,5,
1644420958,3,4,job1_scenario1_3,B54,3,4,4,
1644420958,7,8,job2_scenario2_7,B14,7,5,4,
1644420958,8,9,job3_scenario1_8,in27,8,10,4,
1644420958,11,12,job4_scenario0_11,B54,11,17,3,
1644420958,13,14,job5_scenario0_13,B14,13,16,3,
1644420959,16,17,job6_scenario0_16,B11,16,22,2,
1644420959,17,18,job7_scenario2_17,cn12,17,18,1,
1644420959,19,20,job8_scenario1_19,in27,19,10,1,
1644420959,29,30,job11_scenario1_23,B54,23,3,1,
1644420959,30,31,job9_scenario4_20,in27,20,6,2,
1644420959,30,31,job12_scenario4_29,B14,29,2,1,
1644420959,33,34,job13_scenario4_30,B14,30,7,2,
1644420959,33,34,job10_scenario1_21,B54,21,7,1,
1644420959,36,37,job14_scenario4_31,cn12,31,9,1,
1644420959,37,38,job15_scenario4_35,in27,35,9,1,
1644420959,39,40,job16_scenario1_36,B11,36,8,1,
1644420959,42,43,job17_scenario1_42,B14,42,9,2,
1644420959,44,45,job18_scenario2_44,B54,44,10,1,
1644420959,46,47,job19_scenario0_46,cn12,46,54,1,
1644420959,47,48,job20_scenario2_47,in27,47,11,1,
1644420959,48,49,job21_scenario1_48,B11,48,10,1,
1644420959,52,53,job22_scenario4_49,B14,49,2,1,
1644420959,55,56,job25_scenario2_52,B14,52,4,2,
1644420959,55,56,job23_scenario1_50,B54,50,8,1,
1644420959,59,60,job27_scenario1_54,in27,54,14,2,
1644420960,59,60,job26_scenario2_53,B11,53,9,1,
1644420960,60,61,job24_scenario2_51,B14,51,6,1,
1644420960,64,65,job28_scenario2_56,B54,56,5,1,
1644420960,67,68,job32_scenario3_66,B14,66,4,1,
1644420960,69,70,job30_scenario4_63,B11,63,7,1,
1644420960,70,71,job31_scenario2_64,B54,64,4,1,
1644420960,72,73,job33_scenario4_68,B14,68,11,1,
1644420960,74,75,job35_scenario1_72,in27,72,13,1,
1644420960,75,76,job34_scenario1_70,B54,70,7,1,
1644420960,77,78,job37_scenario1_74,B11,74,9,1,
1644420960,83,84,job41_scenario3_83,B54,83,6,1,
1644420960,84,85,job42_scenario1_84,B14,84,6,1,
1644420960,87,88,job38_scenario1_77,B11,77,7,1,
1644420960,88,89,job45_scenario2_88,in27,88,13,1,
1644420960,90,91,job46_scenario4_90,B54,90,4,1,
1644420960,91,92,job44_scenario2_87,B14,87,2,1,
1644420960,94,95,job43_scenario1_85,B14,85,7,1,
1644420960,95,96,job39_scenario0_78,B54,78,12,2,
1644420960,95,96,job40_scenario0_79,B11,79,24,1,
1644420961,101,102,job49_scenario3_99,cn12,99,8,1,
1644420961,102,103,job50_scenario3_100,in27,100,6,2,
1644420961,102,103,job51_scenario1_101,B14,101,5,1,
1644420961,108,109,job53_scenario4_105,B14,105,4,2,
1644420961,108,109,job54_scenario1_106,B54,106,5,1,
1644420961,109,110,job55_scenario2_108,in27,108,11,1,
1644420961,110,111,job57_scenario3_110,cn12,110,8,1,
1644420961,113,114,job52_scenario2_102,B14,102,3,1,
1644420961,114,115,job56_scenario1_109,B54,109,7,1,
1644420961,117,118,job61_scenario2_115,B14,115,2,1,
1644420961,119,120,job59_scenario2_113,cn12,113,18,1,
1644420961,120,121,job64_scenario3_120,B14,120,5,2,
1644420961,120,121,job60_scenario0_114,B11,114,21,1,
1644420961,121,122,job58_scenario0_112,in27,112,25,1,
1644420961,122,123,job65_scenario3_122,B54,122,10,1,
1644420961,126,127,job66_scenario4_123,B14,123,8,1,
1644420961,133,134,job71_scenario1_129,B54,129,4,1,
1644420961,135,136,job72_scenario2_131,B14,131,6,1,
1644420962,138,139,job67_scenario2_124,B54,124,3,2,
1644420962,138,139,job63_scenario0_119,cn12,119,53,1,
1644420962,142,143,job76_scenario2_141,B54,141,4,3,
1644420962,142,143,job75_scenario1_140,B11,140,9,2,
1644420962,142,143,job73_scenario0_134,B14,134,16,1,
1644420962,147,148,job77_scenario1_142,B54,142,5,2,
1644420962,147,148,job78_scenario1_144,in27,144,10,1,
1644420962,152,153,job74_scenario0_137,B11,137,19,1,
1644420962,153,154,job80_scenario1_153,B54,153,2,1,
1644420962,156,157,job79_scenario0_148,B54,148,16,1,
1644420962,158,159,job82_scenario1_158,in27,158,15,1,
1644420962,159,160,job81_scenario1_157,B14,157,6,1,
1644420962,166,167,job85_scenario2_166,B14,166,1,1,
