,job134_scenario2_279,job135_scenario1_281,job137_scenario1_284,
in27,0.12000912040173939,0.1404016703590955,0.16352083671268702,
B14,0.4302281963847659,0.31021907598302656,0.24001824080347867,
B11,0.22177648326079485,0.22177648326079485,0.2604107907608349,
cn12,0.1404016703590955,0.12990533171280527,0.08526568592168604,
B54,0.07020083517954778,0.043511716310947524,0.1404016703590955,
B51,0.12990533171280527,0.15157564808124707,0.22177648326079485,
os4,0.6204381519660531,0.28352995711442636,0.20527480632342543,
in4,0.12990533171280527,0.16352083671268702,0.15157564808124707,
B33,0.6204381519660531,0.17635163629228018,0.22177648326079485,
sh10,0.19020995558128712,0.0,0.07020083517954778,
in22,0.5004290315643137,0.19020995558128712,0.24001824080347867,
