,job258_scenario0_495,job259_scenario0_496,job261_scenario3_499,
in27,0.2677794161181666,0.25334301094030276,0.5319955592438216,
B14,0.009896211311065994,0.0,0.19020995558128728,
B11,0.2754756415029733,0.2754756415029733,0.8106481075473404,
cn12,0.12000912040173939,0.12324541206407946,0.4506207463421222,
B54,0.3804199111625744,0.41198643884208214,0.5004290315643138,
B51,0.3954847619047127,0.41198643884208214,0.8106481075473404,
os4,0.32011528729409255,0.3306116259403828,0.5004290315643138,
in4,0.30085806312862773,0.2835299571144265,0.5706298667438616,
B33,0.3306116259403828,0.3306116259403828,0.5706298667438616,
sh10,0.47373991269571364,0.4506207463421222,0.5004290315643138,
in22,0.32011528729409255,0.3306116259403828,0.47373991269571364,
