,job375_scenario2_712,job377_scenario2_715,job378_scenario1_716,
in27,0.1265433510700888,0.11371255149049564,0.15546652110123405,
B14,0.10176736285905569,0.0,0.070200835179548,
B11,0.15546652110123405,0.1265433510700888,0.23372167189223497,
cn12,0.070200835179548,0.04351171631094786,0.051959077636864026,
B54,0.21060250553864351,0.23372167189223497,0.23372167189223497,
B51,0.14040167035909573,0.08009704649061389,0.14040167035909573,
os4,0.33061162594038296,0.3804199111625745,0.15546652110123405,
in4,0.09059338513690413,0.11371255149049564,0.09059338513690413,
B33,0.3804199111625745,0.5706298667438617,0.1265433510700888,
sh10,0.3804199111625745,0.3804199111625745,0.3804199111625745,
in22,0.45062074634212235,0.2919773184403429,0.14040167035909573,
