,job32_scenario0_64,job35_scenario1_70,
in27,0.18571264914667918,0.29289096996882547,
B14,0.0,0.5097900444187128,
B11,0.1995709684356861,0.3511466165169333,
cn12,0.05599239127604505,0.23113749611519385,
B54,0.12937013325613844,0.3693883740596171,
B51,0.31958008883742556,0.33464493957956387,
os4,0.24937925365787783,0.3511466165169333,
in4,0.21463581917782448,0.2592754649689437,
B33,0.26977180361523395,0.29289096996882547,
sh10,0.5595983296409044,0.439589209239165,
in22,0.29289096996882547,0.29289096996882547,
