,job192_scenario1_391,job193_scenario0_392,
in27,0.21188027194972897,0.1378740844053612,
B14,0.37052369985150846,0.17095273141582235,
B11,0.28208110712927675,0.13050545904802957,
cn12,0.1378740844053612,0.0,
B54,0.4020902275310162,0.21188027194972897,
B51,0.21188027194972897,0.26557943019190733,
os4,0.30032286467196057,0.21188027194972897,
in4,0.26557943019190733,0.13050545904802957,
B33,0.23665626016076208,0.2007062942275774,
sh10,0.5607336554327956,0.44072453503105624,
in22,0.26557943019190733,0.22382546058116892,
