,job96_scenario1_190,job98_scenario0_193,
in27,0.4386755577106823,0.25433520026231393,
B14,0.5004290315643138,0.35730074480898294,
B11,0.4386755577106823,0.30216476037157347,
cn12,0.3275471819972279,0.14669823927033954,
B54,0.5973189856124618,0.35730074480898294,
B51,0.4386755577106823,0.3684747225311345,
os4,0.6471272708346534,0.3369081948516268,
in4,0.35730074480898294,0.31866643730894284,
B33,0.10176736285905552,0.0,
sh10,0.5586846781124217,0.5586846781124217,
in22,0.47730986521072233,0.3932507107421676,
