,job853_scenario2_1918,job855_scenario3_1921,
in27,0.03156652767950768,0.19020995558128717,
B14,0.16352083671268697,0.2217764832607949,
B11,0.08526568592168604,0.3102190759830265,
cn12,0.03156652767950768,0.10176736285905547,
B54,0.38041991116257434,0.19020995558128717,
B51,0.05634251589054079,0.5004290315643137,
os4,0.26041079076083495,0.2217764832607949,
in4,0.0,0.5004290315643137,
B33,0.3102190759830265,0.10176736285905547,
sh10,0.3102190759830265,0.3102190759830265,
in22,0.2217764832607949,0.2217764832607949,
