,job297_scenario1_570,job300_scenario0_573,job301_scenario1_575,
in27,0.33914224601417176,0.1970004950497618,0.32407739527203344,
B14,0.4173973968051727,0.2854430877719934,0.4173973968051727,
B11,0.33914224601417176,0.204068274870294,0.4173973968051727,
cn12,0.24451554723808677,0.0669028961735385,0.23563480254980174,
B54,0.5640956360755123,0.32407739527203344,0.4440865156737729,
B51,0.013858319289006826,0.045424846968514565,0.0,
os4,0.373885680494225,0.2538765600924857,0.3556439229515412,
in4,0.27426911004984184,0.21913312561243237,0.27426911004984184,
B33,0.3556439229515412,0.29738827640343335,0.29738827640343335,
sh10,0.4440865156737729,0.6342964712550601,0.4756530433532806,
in22,0.3102190759830265,0.29738827640343335,0.373885680494225,
