,job329_scenario2_625,job330_scenario0_628,
in27,0.23048538022989484,0.15223022943889386,
B14,0.3273753342780427,0.20736621387630333,
B11,0.3069827843206865,0.16028454505034706,
cn12,0.17761265106454827,0.0,
B54,0.44738445467978216,0.23048538022989484,
B51,0.1968698752300131,0.27223934984063325,
os4,0.4971927399019737,0.1869736639189472,
in4,0.23048538022989484,0.1968698752300131,
B33,0.5673935750815216,0.23048538022989484,
sh10,0.5673935750815216,0.3504945006316342,
in22,0.4087501471797421,0.2887410267780027,
